대여소_ID,주간,시간대,대여건수,반납건수,총이용건수,잔여자전거수
ST-1440,평일,22,164,187,351,314
ST-1440,평일,23,97,203,300,354
ST-146,주말,0,0,0,0,0
ST-146,주말,1,0,0,0,0
ST-146,주말,2,0,0,0,0
ST-146,주말,3,0,0,0,0
ST-146,주말,4,0,0,0,0
ST-146,주말,6,0,0,0,0
ST-146,주말,7,0,0,0,0
ST-146,주말,8,0,0,0,0
ST-146,주말,9,0,0,0,0
ST-146,주말,10,0,0,0,0
ST-146,주말,11,0,0,0,0
ST-146,주말,12,0,0,0,0
ST-146,주말,13,0,0,0,0
ST-146,주말,14,0,0,0,0
ST-146,주말,15,0,0,0,0
ST-146,주말,16,0,0,0,0
ST-146,주말,17,0,0,0,0
ST-146,주말,18,0,0,0,0
ST-146,주말,19,0,0,0,0
ST-146,주말,20,0,0,0,0
ST-146,주말,21,0,0,0,0
ST-146,주말,22,0,0,0,0
ST-146,주말,23,0,0,0,0
ST-146,평일,0,0,0,0,0
ST-146,평일,1,0,0,0,0
ST-146,평일,2,0,0,0,0
ST-146,평일,3,0,0,0,0
ST-146,평일,4,0,0,0,0
ST-146,평일,6,0,0,0,0
ST-146,평일,7,0,0,0,0
ST-146,평일,8,0,0,0,0
ST-146,평일,9,0,0,0,0
ST-146,평일,10,0,0,0,0
ST-146,평일,11,0,0,0,0
ST-146,평일,12,0,0,0,0
ST-146,평일,13,0,0,0,0
ST-146,평일,14,0,0,0,0
ST-146,평일,15,0,0,0,0
ST-146,평일,16,0,0,0,0
ST-146,평일,17,0,0,0,0
ST-146,평일,18,0,0,0,0
ST-146,평일,19,0,0,0,0
ST-146,평일,20,0,0,0,0
ST-146,평일,21,0,0,0,0
ST-146,평일,22,0,0,0,0
ST-146,평일,23,0,0,0,0
ST-147,주말,0,5,1,6,4
ST-147,주말,1,2,1,3,2
ST-147,주말,2,0,0,0,2
ST-147,주말,3,0,0,0,2
ST-147,주말,4,1,1,2,2
ST-147,주말,6,0,2,2,2
ST-147,주말,7,0,4,4,4
ST-147,주말,8,7,4,11,7
ST-147,주말,9,1,9,10,5
ST-147,주말,10,3,5,8,13
ST-147,주말,11,3,7,10,13
ST-147,주말,12,8,6,14,18
ST-147,주말,13,13,7,20,20
ST-147,주말,14,11,7,18,14
ST-147,주말,15,14,13,27,11
ST-147,주말,16,11,18,29,10
ST-147,주말,17,19,14,33,11
ST-147,주말,18,15,13,28,8
ST-147,주말,19,14,9,23,5
ST-147,주말,20,7,8,15,5
ST-147,주말,21,10,7,17,4
ST-147,주말,22,2,4,6,2
ST-147,주말,23,5,7,12,4
ST-147,평일,0,6,2,8,2
ST-147,평일,1,0,0,0,1
ST-147,평일,2,0,1,1,1
ST-147,평일,3,0,0,0,2
ST-147,평일,4,1,3,4,3
ST-147,평일,5,2,5,7,0
ST-147,평일,6,14,65,79,7
ST-147,평일,7,76,131,207,58
ST-147,평일,8,151,275,426,115
ST-147,평일,9,105,72,177,245
ST-147,평일,10,50,34,84,194
ST-147,평일,11,91,39,130,179
ST-147,평일,12,65,105,170,129
ST-147,평일,13,52,64,116,182
ST-147,평일,14,54,69,123,181
ST-147,평일,15,54,55,109,198
ST-147,평일,16,91,51,142,192
ST-147,평일,17,198,96,294,100
ST-147,평일,18,182,140,322,44
ST-147,평일,19,56,51,107,6
ST-147,평일,20,30,32,62,5
ST-147,평일,21,21,16,37,9
ST-147,평일,22,13,11,24,2
ST-147,평일,23,13,15,28,7
ST-148,주말,0,4,0,4,10
ST-148,주말,1,0,0,0,7
ST-148,주말,2,1,1,2,7
ST-148,주말,3,0,0,0,7
ST-148,주말,4,0,0,0,7
ST-148,주말,5,1,1,2,0
ST-148,주말,6,1,0,1,7
ST-148,주말,7,0,2,2,6
ST-148,주말,8,3,4,7,7
ST-148,주말,9,4,10,14,9
ST-148,주말,10,7,4,11,15
ST-148,주말,11,11,8,19,13
ST-148,주말,12,1,4,5,9
ST-148,주말,13,9,3,12,10
ST-148,주말,14,3,4,7,4
ST-148,주말,15,13,13,26,3
ST-148,주말,16,8,14,22,6
ST-148,주말,17,16,17,33,11
ST-148,주말,18,17,19,36,11
ST-148,주말,19,20,12,32,13
ST-148,주말,20,3,2,5,9
ST-148,주말,21,5,5,10,8
ST-148,주말,22,4,6,10,6
ST-148,주말,23,3,4,7,10
ST-148,평일,0,2,1,3,4
ST-148,평일,1,3,2,5,4
ST-148,평일,2,1,1,2,3
ST-148,평일,3,2,1,3,4
ST-148,평일,4,1,2,3,3
ST-148,평일,5,0,3,3,0
ST-148,평일,6,24,23,47,7
ST-148,평일,7,40,76,116,6
ST-148,평일,8,107,128,235,42
ST-148,평일,9,70,54,124,65
ST-148,평일,10,32,39,71,50
ST-148,평일,11,60,37,97,54
ST-148,평일,12,30,49,79,33
ST-148,평일,13,47,53,100,49
ST-148,평일,14,45,33,78,40
ST-148,평일,15,41,41,82,43
ST-148,평일,16,39,37,76,32
ST-148,평일,17,74,55,129,25
ST-148,평일,18,71,68,139,6
ST-148,평일,19,37,32,69,5
ST-148,평일,20,11,15,26,5
ST-148,평일,21,30,22,52,6
ST-148,평일,22,23,22,45,7
ST-148,평일,23,7,11,18,1
ST-152,주말,0,4,5,9,5
ST-152,주말,1,5,5,10,9
ST-152,주말,2,5,2,7,4
ST-152,주말,3,0,0,0,3
ST-152,주말,4,0,1,1,3
ST-152,주말,5,0,1,1,0
ST-152,주말,6,5,5,10,5
ST-152,주말,7,1,2,3,5
ST-152,주말,8,2,3,5,5
ST-152,주말,9,4,9,13,6
ST-152,주말,10,11,3,14,12
ST-152,주말,11,11,17,28,5
ST-152,주말,12,7,5,12,11
ST-152,주말,13,13,13,26,8
ST-152,주말,14,15,15,30,6
ST-152,주말,15,15,17,32,9
ST-152,주말,16,19,23,42,13
ST-152,주말,17,21,24,45,16
ST-152,주말,18,25,21,46,16
ST-152,주말,19,17,18,35,11
ST-152,주말,20,13,23,36,11
ST-152,주말,21,18,19,37,22
ST-152,주말,22,5,5,10,22
ST-152,주말,23,5,10,15,22
ST-152,평일,0,19,11,30,22
ST-152,평일,1,8,9,17,22
ST-152,평일,2,5,4,9,23
ST-152,평일,3,5,2,7,22
ST-152,평일,4,1,3,4,22
ST-152,평일,5,3,12,15,0
ST-152,평일,6,27,24,51,30
ST-152,평일,7,46,66,112,25
ST-152,평일,8,83,66,149,41
ST-152,평일,9,48,61,109,4
ST-152,평일,10,31,45,76,15
ST-152,평일,11,63,64,127,36
ST-152,평일,12,53,59,112,29
ST-152,평일,13,63,55,118,45
ST-152,평일,14,52,55,107,35
ST-152,평일,15,56,62,118,39
ST-152,평일,16,63,60,123,50
ST-152,평일,17,139,123,262,49
ST-152,평일,18,125,113,238,21
ST-152,평일,19,64,57,121,21
ST-152,평일,20,30,23,53,12
ST-152,평일,21,16,25,41,8
ST-152,평일,22,38,39,77,11
ST-152,평일,23,11,14,25,10
ST-162,주말,0,4,3,7,11
ST-162,주말,1,6,4,10,10
ST-162,주말,2,3,4,7,8
ST-162,주말,3,4,0,4,5
ST-162,주말,4,0,1,1,5
ST-162,주말,6,0,1,1,6
ST-162,주말,7,3,7,10,7
ST-162,주말,8,2,5,7,13
ST-162,주말,9,5,4,9,15
ST-162,주말,10,3,3,6,19
ST-162,주말,11,5,10,15,20
ST-162,주말,12,6,6,12,20
ST-162,주말,13,7,16,23,21
ST-162,주말,14,7,17,24,35
ST-162,주말,15,13,25,38,47
ST-162,주말,16,25,19,44,49
ST-162,주말,17,25,22,47,49
ST-162,주말,18,29,25,54,43
ST-162,주말,19,14,17,31,42
ST-162,주말,20,25,32,57,47
ST-162,주말,21,28,28,56,46
ST-162,주말,22,20,7,27,48
ST-162,주말,23,18,9,27,33
ST-162,평일,0,49,35,84,54
ST-162,평일,1,48,34,82,64
ST-162,평일,2,26,9,35,39
ST-162,평일,3,22,10,32,27
ST-162,평일,4,14,7,21,18
ST-162,평일,5,6,23,29,0
ST-162,평일,6,8,5,13,25
ST-162,평일,7,13,29,42,24
ST-162,평일,8,31,75,106,39
ST-162,평일,9,57,50,107,82
ST-162,평일,10,49,75,124,88
ST-162,평일,11,50,45,95,95
ST-162,평일,12,46,47,93,96
ST-162,평일,13,28,41,69,88
ST-162,평일,14,36,43,79,96
ST-162,평일,15,44,49,93,105
ST-162,평일,16,52,27,79,113
ST-162,평일,17,83,36,119,78
ST-162,평일,18,49,29,78,33
ST-162,평일,19,46,62,108,28
ST-162,평일,20,43,60,103,44
ST-162,평일,21,46,48,94,48
ST-162,평일,22,52,39,91,56
ST-162,평일,23,29,45,74,50
ST-163,주말,0,11,3,14,42
ST-163,주말,1,3,6,9,33
ST-163,주말,2,9,6,15,35
ST-163,주말,3,3,3,6,32
ST-163,주말,4,5,1,6,33
ST-163,주말,5,0,3,3,0
ST-163,주말,6,0,1,1,32
ST-163,주말,7,3,8,11,34
ST-163,주말,8,4,2,6,36
ST-163,주말,9,5,6,11,37
ST-163,주말,10,6,6,12,37
ST-163,주말,11,6,8,14,43
ST-163,주말,12,5,5,10,39
ST-163,주말,13,8,7,15,39
ST-163,주말,14,10,11,21,43
ST-163,주말,15,8,12,20,59
ST-163,주말,16,18,11,29,60
ST-163,주말,17,12,12,24,51
ST-163,주말,18,12,17,29,55
ST-163,주말,19,15,11,26,56
ST-163,주말,20,18,13,31,66
ST-163,주말,21,15,7,22,61
ST-163,주말,22,8,7,15,54
ST-163,주말,23,4,7,11,52
ST-163,평일,0,28,2,30,60
ST-163,평일,1,14,12,26,47
ST-163,평일,2,19,13,32,45
ST-163,평일,3,17,11,28,40
ST-163,평일,4,8,1,9,30
ST-163,평일,5,2,4,6,0
ST-163,평일,6,3,10,13,29
ST-163,평일,7,21,12,33,36
ST-163,평일,8,19,49,68,25
ST-163,평일,9,24,18,42,61
ST-163,평일,10,19,22,41,62
ST-163,평일,11,15,13,28,61
ST-163,평일,12,23,29,52,52
ST-163,평일,13,31,28,59,68
ST-163,평일,14,22,39,61,62
ST-163,평일,15,23,29,52,82
ST-163,평일,16,21,27,48,105
ST-163,평일,17,52,31,83,106
ST-163,평일,18,81,56,137,80
ST-163,평일,19,42,41,83,56
ST-163,평일,20,28,20,48,55
ST-163,평일,21,32,29,61,47
ST-163,평일,22,25,30,55,50
ST-163,평일,23,9,14,23,43
ST-1668,주말,0,9,3,12,9
ST-1668,주말,1,1,1,2,5
ST-1668,주말,2,1,0,1,3
ST-1668,주말,3,0,0,0,3
ST-1668,주말,4,0,0,0,3
ST-1668,주말,6,0,0,0,3
ST-1668,주말,7,1,1,2,3
ST-1668,주말,8,3,3,6,3
ST-1668,주말,9,1,9,10,3
ST-1668,주말,10,4,12,16,11
ST-1668,주말,11,11,12,23,18
ST-1668,주말,12,13,21,34,14
ST-1668,주말,13,22,23,45,26
ST-1668,주말,14,28,31,59,27
ST-1668,주말,15,23,30,53,33
ST-1668,주말,16,53,34,87,32
ST-1668,주말,17,31,31,62,17
ST-1668,주말,18,42,47,89,22
ST-1668,주말,19,36,19,55,22
ST-1668,주말,20,17,8,25,7
ST-1668,주말,21,16,19,35,4
ST-1668,주말,22,7,5,12,9
ST-1668,주말,23,0,4,4,7
ST-1668,평일,0,8,2,10,4
ST-1668,평일,1,1,1,2,2
ST-1668,평일,2,0,2,2,2
ST-1668,평일,3,2,0,2,3
ST-1668,평일,4,0,0,0,3
ST-1668,평일,5,1,3,4,0
ST-1668,평일,6,5,11,16,4
ST-1668,평일,7,67,104,171,12
ST-1668,평일,8,190,186,376,41
ST-1668,평일,9,72,99,171,24
ST-1668,평일,10,50,80,130,38
ST-1668,평일,11,89,67,156,288
ST-1668,평일,12,82,90,172,357
ST-1668,평일,13,85,58,143,385
ST-1668,평일,14,88,64,152,425
ST-1668,평일,15,98,83,181,419
ST-1668,평일,16,65,100,165,457
ST-1668,평일,17,287,230,517,440
ST-1668,평일,18,505,232,737,393
ST-1668,평일,19,183,89,272,146
ST-1668,평일,20,97,56,153,74
ST-1668,평일,21,58,45,103,42
ST-1668,평일,22,38,17,55,29
ST-1668,평일,23,8,4,12,10
ST-1669,주말,0,1,0,1,15
ST-1669,주말,1,0,2,2,13
ST-1669,주말,2,0,0,0,15
ST-1669,주말,3,1,0,1,15
ST-1669,주말,4,1,0,1,14
ST-1669,주말,6,0,0,0,13
ST-1669,주말,7,4,0,4,13
ST-1669,주말,8,6,0,6,45
ST-1669,주말,9,19,1,20,54
ST-1669,주말,10,12,0,12,76
ST-1669,주말,11,9,0,9,61
ST-1669,주말,12,12,2,14,44
ST-1669,주말,13,12,1,13,43
ST-1669,주말,14,11,1,12,60
ST-1669,주말,15,16,3,19,87
ST-1669,주말,16,10,0,10,92
ST-1669,주말,17,19,1,20,84
ST-1669,주말,18,11,0,11,63
ST-1669,주말,19,17,5,22,55
ST-1669,주말,20,5,2,7,40
ST-1669,주말,21,4,1,5,40
ST-1669,주말,22,1,3,4,38
ST-1669,주말,23,3,1,4,39
ST-1669,평일,0,4,1,5,17
ST-1669,평일,1,4,0,4,12
ST-1669,평일,2,0,0,0,10
ST-1669,평일,3,1,0,1,10
ST-1669,평일,4,0,0,0,9
ST-1669,평일,5,1,0,1,0
ST-1669,평일,6,4,0,4,8
ST-1669,평일,7,12,1,13,31
ST-1669,평일,8,50,7,57,39
ST-1669,평일,9,26,0,26,74
ST-1669,평일,10,43,1,44,121
ST-1669,평일,11,38,0,38,144
ST-1669,평일,12,15,1,16,127
ST-1669,평일,13,13,0,13,130
ST-1669,평일,14,18,0,18,143
ST-1669,평일,15,15,3,18,170
ST-1669,평일,16,46,1,47,175
ST-1669,평일,17,31,4,35,136
ST-1669,평일,18,37,10,47,102
ST-1669,평일,19,29,2,31,75
ST-1669,평일,20,17,2,19,50
ST-1669,평일,21,14,2,16,48
ST-1669,평일,22,8,2,10,35
ST-1669,평일,23,12,2,14,27
ST-1670,주말,0,0,0,0,10
ST-1670,주말,1,1,1,2,10
ST-1670,주말,2,0,3,3,10
ST-1670,주말,3,0,0,0,13
ST-1670,주말,4,2,1,3,13
ST-1670,주말,5,1,0,1,0
ST-1670,주말,6,0,0,0,11
ST-1670,주말,7,1,0,1,11
ST-1670,주말,8,0,5,5,10
ST-1670,주말,9,0,2,2,15
ST-1670,주말,10,2,3,5,17
ST-1670,주말,11,1,2,3,18
ST-1670,주말,12,4,4,8,13
ST-1670,주말,13,5,6,11,18
ST-1670,주말,14,8,7,15,29
ST-1670,주말,15,16,5,21,30
ST-1670,주말,16,12,13,25,20
ST-1670,주말,17,10,13,23,22
ST-1670,주말,18,5,5,10,26
ST-1670,주말,19,4,2,6,22
ST-1670,주말,20,5,6,11,22
ST-1670,주말,21,3,2,5,24
ST-1670,주말,22,3,1,4,22
ST-1670,주말,23,1,0,1,21
ST-1670,평일,0,5,2,7,9
ST-1670,평일,1,1,1,2,7
ST-1670,평일,2,1,0,1,7
ST-1670,평일,3,1,0,1,6
ST-1670,평일,4,0,0,0,5
ST-1670,평일,5,0,1,1,0
ST-1670,평일,6,4,9,13,6
ST-1670,평일,7,10,20,30,11
ST-1670,평일,8,22,48,70,22
ST-1670,평일,9,11,15,26,38
ST-1670,평일,10,13,11,24,40
ST-1670,평일,11,18,18,36,39
ST-1670,평일,12,14,14,28,34
ST-1670,평일,13,18,16,34,36
ST-1670,평일,14,15,5,20,28
ST-1670,평일,15,8,8,16,25
ST-1670,평일,16,19,10,29,22
ST-1670,평일,17,13,14,27,10
ST-1670,평일,18,29,19,48,13
ST-1670,평일,19,16,16,32,5
ST-1670,평일,20,9,7,16,8
ST-1670,평일,21,7,4,11,3
ST-1670,평일,22,2,6,8,2
ST-1670,평일,23,1,0,1,5
ST-1761,주말,0,7,4,11,15
ST-1761,주말,1,4,0,4,14
ST-1761,주말,2,2,0,2,8
ST-1761,주말,3,1,0,1,7
ST-1761,주말,4,3,2,5,7
ST-1761,주말,6,1,0,1,6
ST-1761,주말,7,2,1,3,5
ST-1761,주말,8,4,1,5,4
ST-1761,주말,9,1,1,2,3
ST-1761,주말,10,2,3,5,4
ST-1761,주말,11,3,3,6,6
ST-1761,주말,12,3,6,9,5
ST-1761,주말,13,2,8,10,8
ST-1761,주말,14,6,1,7,14
ST-1761,주말,15,5,7,12,10
ST-1761,주말,16,5,5,10,12
ST-1761,주말,17,3,6,9,13
ST-1761,주말,18,10,10,20,13
ST-1761,주말,19,6,8,14,18
ST-1761,주말,20,5,6,11,18
ST-1761,주말,21,4,3,7,16
ST-1761,주말,22,2,5,7,17
ST-1761,주말,23,2,2,4,17
ST-1761,평일,0,13,2,15,29
ST-1761,평일,1,3,0,3,20
ST-1761,평일,2,5,0,5,18
ST-1761,평일,3,0,0,0,14
ST-1761,평일,4,1,0,1,14
ST-1761,평일,5,1,2,3,0
ST-1761,평일,6,7,23,30,14
ST-1761,평일,7,35,69,104,23
ST-1761,평일,8,99,198,297,54
ST-1761,평일,9,48,81,129,145
ST-1761,평일,10,30,18,48,165
ST-1761,평일,11,73,24,97,166
ST-1761,평일,12,40,39,79,112
ST-1761,평일,13,32,50,82,121
ST-1761,평일,14,38,25,63,125
ST-1761,평일,15,25,29,54,110
ST-1761,평일,16,40,31,71,122
ST-1761,평일,17,106,29,135,89
ST-1761,평일,18,58,36,94,30
ST-1761,평일,19,22,22,44,7
ST-1761,평일,20,32,28,60,23
ST-1761,평일,21,19,20,39,20
ST-1761,평일,22,14,29,43,21
ST-1761,평일,23,10,14,24,38
ST-1768,주말,0,0,0,0,22
ST-1768,주말,1,0,1,1,21
ST-1768,주말,2,1,0,1,19
ST-1768,주말,3,1,0,1,19
ST-1768,주말,4,0,0,0,18
ST-1768,주말,6,1,0,1,18
ST-1768,주말,7,0,3,3,17
ST-1768,주말,8,1,4,5,18
ST-1768,주말,9,2,1,3,29
ST-1768,주말,10,1,2,3,31
ST-1768,주말,11,2,2,4,32
ST-1768,주말,12,2,4,6,27
ST-1768,주말,13,6,7,13,32
ST-1768,주말,14,4,2,6,35
ST-1768,주말,15,6,7,13,26
ST-1768,주말,16,6,4,10,27
ST-1768,주말,17,11,8,19,24
ST-1768,주말,18,5,5,10,23
ST-1768,주말,19,2,7,9,24
ST-1768,주말,20,7,10,17,30
ST-1768,주말,21,11,6,17,28
ST-1768,주말,22,4,3,7,25
ST-1768,주말,23,1,0,1,24
ST-1768,평일,0,11,1,12,43
ST-1768,평일,1,2,0,2,34
ST-1768,평일,2,1,0,1,33
ST-1768,평일,3,0,2,2,34
ST-1768,평일,4,0,1,1,35
ST-1768,평일,5,1,1,2,0
ST-1768,평일,6,0,5,5,36
ST-1768,평일,7,24,11,35,41
ST-1768,평일,8,41,16,57,32
ST-1768,평일,9,5,4,9,11
ST-1768,평일,10,7,5,12,5
ST-1768,평일,11,6,11,17,17
ST-1768,평일,12,7,12,19,23
ST-1768,평일,13,5,6,11,27
ST-1768,평일,14,6,7,13,30
ST-1768,평일,15,9,9,18,30
ST-1768,평일,16,6,8,14,32
ST-1768,평일,17,12,18,30,25
ST-1768,평일,18,27,24,51,34
ST-1768,평일,19,13,25,38,38
ST-1768,평일,20,17,22,39,52
ST-1768,평일,21,14,15,29,53
ST-1768,평일,22,13,10,23,52
ST-1768,평일,23,9,3,12,50
ST-1769,주말,0,1,0,1,4
ST-1769,주말,1,0,0,0,3
ST-1769,주말,2,1,0,1,3
ST-1769,주말,3,0,0,0,1
ST-1769,주말,4,1,0,1,0
ST-1769,주말,6,0,2,2,0
ST-1769,주말,7,2,3,5,2
ST-1769,주말,8,0,2,2,3
ST-1769,주말,9,2,1,3,5
ST-1769,주말,10,1,1,2,4
ST-1769,주말,11,0,1,1,18
ST-1769,주말,12,2,2,4,18
ST-1769,주말,13,0,0,0,21
ST-1769,주말,14,2,2,4,21
ST-1769,주말,15,4,4,8,21
ST-1769,주말,16,9,3,12,18
ST-1769,주말,17,4,3,7,15
ST-1769,주말,18,0,2,2,14
ST-1769,주말,19,1,1,2,16
ST-1769,주말,20,0,0,0,16
ST-1769,주말,21,0,0,0,16
ST-1769,주말,22,0,1,1,16
ST-1769,주말,23,0,0,0,17
ST-1769,평일,0,1,1,2,10
ST-1769,평일,1,0,1,1,10
ST-1769,평일,2,0,0,0,11
ST-1769,평일,3,0,0,0,11
ST-1769,평일,4,2,2,4,10
ST-1769,평일,6,3,23,26,11
ST-1769,평일,7,21,17,38,38
ST-1769,평일,8,40,58,98,33
ST-1769,평일,9,7,13,20,46
ST-1769,평일,10,8,6,14,54
ST-1769,평일,11,14,21,35,52
ST-1769,평일,12,8,7,15,63
ST-1769,평일,13,2,8,10,62
ST-1769,평일,14,6,1,7,68
ST-1769,평일,15,9,2,11,58
ST-1769,평일,16,24,16,40,55
ST-1769,평일,17,28,14,42,37
ST-1769,평일,18,29,8,37,26
ST-1769,평일,19,8,6,14,5
ST-1769,평일,20,5,3,8,4
ST-1769,평일,21,2,0,2,1
ST-1769,평일,22,0,2,2,1
ST-1769,평일,23,1,2,3,4
ST-1770,주말,0,0,0,0,0
ST-1770,주말,1,0,0,0,0
ST-1770,주말,2,0,0,0,0
ST-1770,주말,3,0,0,0,0
ST-1770,주말,4,0,0,0,0
ST-1770,주말,6,0,0,0,0
ST-1770,주말,7,0,0,0,0
ST-1770,주말,8,0,0,0,0
ST-1770,주말,9,0,0,0,0
ST-1770,주말,10,0,0,0,0
ST-1770,주말,11,0,0,0,0
ST-1770,주말,12,0,0,0,0
ST-1770,주말,13,0,0,0,0
ST-1770,주말,14,0,0,0,0
ST-1770,주말,15,0,0,0,0
ST-1770,주말,16,0,0,0,0
ST-1770,주말,17,0,0,0,0
ST-1770,주말,18,0,0,0,0
ST-1770,주말,19,0,0,0,0
ST-1770,주말,20,0,0,0,0
ST-1770,주말,21,0,0,0,0
ST-1770,주말,22,0,0,0,0
ST-1770,주말,23,0,0,0,0
ST-1770,평일,0,0,0,0,0
ST-1770,평일,1,0,0,0,0
ST-1770,평일,2,0,0,0,0
ST-1770,평일,3,0,0,0,0
ST-1770,평일,4,0,0,0,0
ST-1770,평일,6,0,0,0,0
ST-1770,평일,7,0,0,0,0
ST-1770,평일,8,0,0,0,0
ST-1770,평일,9,0,0,0,0
ST-1770,평일,10,0,0,0,0
ST-1770,평일,11,0,0,0,0
ST-1770,평일,12,0,0,0,0
ST-1770,평일,13,0,0,0,0
ST-1770,평일,14,0,0,0,0
ST-1770,평일,15,0,0,0,0
ST-1770,평일,16,0,0,0,0
ST-1770,평일,17,0,0,0,0
ST-1770,평일,18,0,0,0,0
ST-1770,평일,19,0,0,0,0
ST-1770,평일,20,0,0,0,0
ST-1770,평일,21,0,0,0,0
ST-1770,평일,22,0,0,0,0
ST-1770,평일,23,0,0,0,0
ST-1771,주말,0,5,0,5,12
ST-1771,주말,1,2,1,3,11
ST-1771,주말,2,1,1,2,10
ST-1771,주말,3,1,1,2,12
ST-1771,주말,4,2,0,2,12
ST-1771,주말,5,1,5,6,0
ST-1771,주말,6,0,3,3,14
ST-1771,주말,7,8,4,12,16
ST-1771,주말,8,5,5,10,12
ST-1771,주말,9,4,13,17,18
ST-1771,주말,10,20,8,28,27
ST-1771,주말,11,6,12,18,15
ST-1771,주말,12,16,9,25,18
ST-1771,주말,13,9,17,26,15
ST-1771,주말,14,17,25,42,22
ST-1771,주말,15,24,22,46,30
ST-1771,주말,16,34,25,59,29
ST-1771,주말,17,30,17,47,14
ST-1771,주말,18,10,20,30,3
ST-1771,주말,19,13,16,29,16
ST-1771,주말,20,10,11,21,20
ST-1771,주말,21,9,6,15,23
ST-1771,주말,22,4,3,7,16
ST-1771,주말,23,5,5,10,16
ST-1771,평일,0,12,1,13,10
ST-1771,평일,1,3,0,3,4
ST-1771,평일,2,1,1,2,4
ST-1771,평일,3,1,3,4,4
ST-1771,평일,4,0,2,2,5
ST-1771,평일,5,1,27,28,0
ST-1771,평일,6,3,52,55,33
ST-1771,평일,7,95,227,322,82
ST-1771,평일,8,189,269,458,211
ST-1771,평일,9,50,148,198,287
ST-1771,평일,10,78,72,150,378
ST-1771,평일,11,204,85,289,414
ST-1771,평일,12,107,107,214,263
ST-1771,평일,13,83,126,209,268
ST-1771,평일,14,75,39,114,295
ST-1771,평일,15,68,60,128,257
ST-1771,평일,16,111,67,178,238
ST-1771,평일,17,277,92,369,141
ST-1771,평일,18,131,120,251,16
ST-1771,평일,19,68,70,138,9
ST-1771,평일,20,35,34,69,13
ST-1771,평일,21,41,42,83,12
ST-1771,평일,22,18,15,33,15
ST-1771,평일,23,7,13,20,10
ST-1772,주말,0,0,0,0,6
ST-1772,주말,1,4,1,5,6
ST-1772,주말,2,2,0,2,2
ST-1772,주말,3,0,0,0,1
ST-1772,주말,4,0,0,0,1
ST-1772,주말,6,0,1,1,1
ST-1772,주말,7,0,0,0,2
ST-1772,주말,8,0,5,5,2
ST-1772,주말,9,3,13,16,7
ST-1772,주말,10,0,3,3,17
ST-1772,주말,11,2,10,12,22
ST-1772,주말,12,5,2,7,23
ST-1772,주말,13,9,3,12,25
ST-1772,주말,14,5,5,10,20
ST-1772,주말,15,10,6,16,21
ST-1772,주말,16,4,6,10,16
ST-1772,주말,17,6,1,7,18
ST-1772,주말,18,8,5,13,13
ST-1772,주말,19,11,3,14,11
ST-1772,주말,20,0,1,1,1
ST-1772,주말,21,0,1,1,2
ST-1772,주말,22,1,0,1,3
ST-1772,주말,23,0,0,0,2
ST-1772,평일,0,3,0,3,13
ST-1772,평일,1,2,1,3,12
ST-1772,평일,2,2,0,2,10
ST-1772,평일,3,1,0,1,9
ST-1772,평일,4,1,2,3,7
ST-1772,평일,5,0,5,5,0
ST-1772,평일,6,2,16,18,14
ST-1772,평일,7,9,12,21,28
ST-1772,평일,8,15,57,72,30
ST-1772,평일,9,7,20,27,72
ST-1772,평일,10,13,25,38,95
ST-1772,평일,11,21,31,52,304
ST-1772,평일,12,27,23,50,318
ST-1772,평일,13,25,35,60,304
ST-1772,평일,14,19,7,26,320
ST-1772,평일,15,36,31,67,298
ST-1772,평일,16,30,24,54,307
ST-1772,평일,17,45,22,67,278
ST-1772,평일,18,189,24,213,272
ST-1772,평일,19,54,14,68,99
ST-1772,평일,20,33,5,38,55
ST-1772,평일,21,28,7,35,46
ST-1772,평일,22,5,0,5,25
ST-1772,평일,23,4,1,5,19
ST-1773,주말,0,0,0,0,2
ST-1773,주말,1,1,0,1,1
ST-1773,주말,2,0,0,0,1
ST-1773,주말,3,0,0,0,1
ST-1773,주말,4,0,0,0,1
ST-1773,주말,6,0,0,0,1
ST-1773,주말,7,0,4,4,1
ST-1773,주말,8,2,0,2,4
ST-1773,주말,9,0,2,2,2
ST-1773,주말,10,2,2,4,5
ST-1773,주말,11,4,5,9,6
ST-1773,주말,12,3,3,6,3
ST-1773,주말,13,3,7,10,8
ST-1773,주말,14,3,7,10,8
ST-1773,주말,15,5,2,7,14
ST-1773,주말,16,3,11,14,12
ST-1773,주말,17,3,15,18,22
ST-1773,주말,18,14,16,30,28
ST-1773,주말,19,12,10,22,33
ST-1773,주말,20,9,2,11,33
ST-1773,주말,21,12,2,14,24
ST-1773,주말,22,5,3,8,19
ST-1773,주말,23,0,0,0,15
ST-1773,평일,0,2,0,2,7
ST-1773,평일,1,1,0,1,8
ST-1773,평일,2,1,0,1,7
ST-1773,평일,3,1,1,2,6
ST-1773,평일,4,0,0,0,6
ST-1773,평일,5,5,6,11,0
ST-1773,평일,6,3,16,19,8
ST-1773,평일,7,25,63,88,21
ST-1773,평일,8,4,113,117,60
ST-1773,평일,9,6,58,64,173
ST-1773,평일,10,8,17,25,222
ST-1773,평일,11,43,26,69,246
ST-1773,평일,12,15,53,68,229
ST-1773,평일,13,15,39,54,253
ST-1773,평일,14,23,18,41,269
ST-1773,평일,15,35,17,52,261
ST-1773,평일,16,52,17,69,241
